Ad,name,anothername,parentPac,level,pac,cpac
411481000000,永城市,永城,411400000000,4,411481000000,411481000000
411501000000,市辖区,市辖区,411500000000,4,411501000000,411501000000
411502000000,浉河区,浉河,411500000000,4,411502000000,411502000000
411503000000,平桥区,平桥,411500000000,4,411503000000,411503000000
411521000000,罗山县,罗山,411500000000,4,411521000000,411521000000
411522000000,光山县,光山,411500000000,4,411522000000,411522000000
411523000000,新县,新县,411500000000,4,411523000000,411523000000
411524000000,商城县,商城,411500000000,4,411524000000,411524000000
411525000000,固始县,固始,411500000000,4,411525000000,411525000000
411526000000,潢川县,潢川,411500000000,4,411526000000,411526000000
411527000000,淮滨县,淮滨,411500000000,4,411527000000,411527000000
411528000000,息县,息县,411500000000,4,411528000000,411528000000
411571000000,信阳高新技术产业开发区,信阳高新区,411500000000,4,411571000000,411571000000
411601000000,市辖区,市辖区,411600000000,4,411601000000,411601000000
411602000000,川汇区,川汇,411600000000,4,411602000000,411602000000
411603000000,淮阳区,淮阳,411600000000,4,411603000000,411603000000
411621000000,扶沟县,扶沟,411600000000,4,411621000000,411621000000
411622000000,西华县,西华,411600000000,4,411622000000,411622000000
411623000000,商水县,商水,411600000000,4,411623000000,411623000000
411624000000,沈丘县,沈丘,411600000000,4,411624000000,411624000000
411625000000,郸城县,郸城,411600000000,4,411625000000,411625000000
411627000000,太康县,太康,411600000000,4,411627000000,411627000000
411628000000,鹿邑县,鹿邑,411600000000,4,411628000000,411628000000
411671000000,河南周口经济开发区,周口经开区,411600000000,4,411671000000,411671000000
411681000000,项城市,项城,411600000000,4,411681000000,411681000000
411701000000,市辖区,市辖区,411700000000,4,411701000000,411701000000
411702000000,驿城区,驿城,411700000000,4,411702000000,411702000000
411721000000,西平县,西平,411700000000,4,411721000000,411721000000
411722000000,上蔡县,上蔡,411700000000,4,411722000000,411722000000
411723000000,平舆县,平舆,411700000000,4,411723000000,411723000000
411724000000,正阳县,正阳,411700000000,4,411724000000,411724000000
411725000000,确山县,确山,411700000000,4,411725000000,411725000000
411726000000,泌阳县,泌阳,411700000000,4,411726000000,411726000000
411727000000,汝南县,汝南,411700000000,4,411727000000,411727000000
411728000000,遂平县,遂平,411700000000,4,411728000000,411728000000
411729000000,新蔡县,新蔡,411700000000,4,411729000000,411729000000
411771000000,河南驻马店经济开发区,驻马店经开区,411700000000,4,411771000000,411771000000
419001000000,济源市,济源,419000000000,4,419001000000,419001000000
420101000000,市辖区,市辖区,420100000000,4,420101000000,420101000000
420102000000,江岸区,江岸,420100000000,4,420102000000,420102000000
420103000000,江汉区,江汉,420100000000,4,420103000000,420103000000
420104000000,硚口区,硚口,420100000000,4,420104000000,420104000000
420105000000,汉阳区,汉阳,420100000000,4,420105000000,420105000000
420106000000,武昌区,武昌,420100000000,4,420106000000,420106000000
420107000000,青山区,青山,420100000000,4,420107000000,420107000000
420111000000,洪山区,洪山,420100000000,4,420111000000,420111000000
420112000000,东西湖区,东西湖,420100000000,4,420112000000,420112000000
420113000000,汉南区,汉南,420100000000,4,420113000000,420113000000
420114000000,蔡甸区,蔡甸,420100000000,4,420114000000,420114000000
420115000000,江夏区,江夏,420100000000,4,420115000000,420115000000
420116000000,黄陂区,黄陂,420100000000,4,420116000000,420116000000
420117000000,新洲区,新洲,420100000000,4,420117000000,420117000000
420201000000,市辖区,市辖区,420200000000,4,420201000000,420201000000
420202000000,黄石港区,黄石港,420200000000,4,420202000000,420202000000
420203000000,西塞山区,西塞山,420200000000,4,420203000000,420203000000
420204000000,下陆区,下陆,420200000000,4,420204000000,420204000000
420205000000,铁山区,铁山,420200000000,4,420205000000,420205000000
420222000000,阳新县,阳新,420200000000,4,420222000000,420222000000
420281000000,大冶市,大冶,420200000000,4,420281000000,420281000000
420301000000,市辖区,市辖区,420300000000,4,420301000000,420301000000
420302000000,茅箭区,茅箭,420300000000,4,420302000000,420302000000
420303000000,张湾区,张湾,420300000000,4,420303000000,420303000000
420304000000,郧阳区,郧阳,420300000000,4,420304000000,420304000000
420322000000,郧西县,郧西,420300000000,4,420322000000,420322000000
420323000000,竹山县,竹山,420300000000,4,420323000000,420323000000
420324000000,竹溪县,竹溪,420300000000,4,420324000000,420324000000
420325000000,房县,房县,420300000000,4,420325000000,420325000000
420381000000,丹江口市,丹江口,420300000000,4,420381000000,420381000000
420501000000,市辖区,市辖区,420500000000,4,420501000000,420501000000
420502000000,西陵区,西陵,420500000000,4,420502000000,420502000000
420503000000,伍家岗区,伍家岗,420500000000,4,420503000000,420503000000
420504000000,点军区,点军,420500000000,4,420504000000,420504000000
420505000000,猇亭区,猇亭,420500000000,4,420505000000,420505000000
420506000000,夷陵区,夷陵,420500000000,4,420506000000,420506000000
420525000000,远安县,远安,420500000000,4,420525000000,420525000000
420526000000,兴山县,兴山,420500000000,4,420526000000,420526000000
420527000000,秭归县,秭归,420500000000,4,420527000000,420527000000
420528000000,长阳土家族自治县,长阳,420500000000,4,420528000000,420528000000
420529000000,五峰土家族自治县,五峰,420500000000,4,420529000000,420529000000
420581000000,宜都市,宜都,420500000000,4,420581000000,420581000000
420582000000,当阳市,当阳,420500000000,4,420582000000,420582000000
420583000000,枝江市,枝江,420500000000,4,420583000000,420583000000
420601000000,市辖区,市辖区,420600000000,4,420601000000,420601000000
420602000000,襄城区,襄城,420600000000,4,420602000000,420602000000
420606000000,樊城区,樊城,420600000000,4,420606000000,420606000000
420607000000,襄州区,襄州,420600000000,4,420607000000,420607000000
420624000000,南漳县,南漳,420600000000,4,420624000000,420624000000
420625000000,谷城县,谷城,420600000000,4,420625000000,420625000000
420626000000,保康县,保康,420600000000,4,420626000000,420626000000
420682000000,老河口市,老河口,420600000000,4,420682000000,420682000000
420683000000,枣阳市,枣阳,420600000000,4,420683000000,420683000000
420684000000,宜城市,宜城,420600000000,4,420684000000,420684000000
420701000000,市辖区,市辖区,420700000000,4,420701000000,420701000000
420702000000,梁子湖区,梁子湖,420700000000,4,420702000000,420702000000
420703000000,华容区,华容,420700000000,4,420703000000,420703000000
420704000000,鄂城区,鄂城,420700000000,4,420704000000,420704000000
420801000000,市辖区,市辖区,420800000000,4,420801000000,420801000000
420802000000,东宝区,东宝,420800000000,4,420802000000,420802000000
420804000000,掇刀区,掇刀,420800000000,4,420804000000,420804000000
420822000000,沙洋县,沙洋,420800000000,4,420822000000,420822000000
420881000000,钟祥市,钟祥,420800000000,4,420881000000,420881000000
420882000000,京山市,京山,420800000000,4,420882000000,420882000000
420901000000,市辖区,市辖区,420900000000,4,420901000000,420901000000
420902000000,孝南区,孝南,420900000000,4,420902000000,420902000000
420921000000,孝昌县,孝昌,420900000000,4,420921000000,420921000000
420922000000,大悟县,大悟,420900000000,4,420922000000,420922000000
420923000000,云梦县,云梦,420900000000,4,420923000000,420923000000
420981000000,应城市,应城,420900000000,4,420981000000,420981000000
420982000000,安陆市,安陆,420900000000,4,420982000000,420982000000
420984000000,汉川市,汉川,420900000000,4,420984000000,420984000000
421001000000,市辖区,市辖区,421000000000,4,421001000000,421001000000
421002000000,沙市区,沙市,421000000000,4,421002000000,421002000000
421003000000,荆州区,荆州,421000000000,4,421003000000,421003000000
421022000000,公安县,公安,421000000000,4,421022000000,421022000000
421024000000,江陵县,江陵,421000000000,4,421024000000,421024000000
421071000000,荆州经济技术开发区,荆州经开区,421000000000,4,421071000000,421071000000
421081000000,石首市,石首,421000000000,4,421081000000,421081000000
421083000000,洪湖市,洪湖,421000000000,4,421083000000,421083000000
421087000000,松滋市,松滋,421000000000,4,421087000000,421087000000
421088000000,监利市,监利,421000000000,4,421088000000,421088000000
421101000000,市辖区,市辖区,421100000000,4,421101000000,421101000000
421102000000,黄州区,黄州,421100000000,4,421102000000,421102000000
421121000000,团风县,团风,421100000000,4,421121000000,421121000000
421122000000,红安县,红安,421100000000,4,421122000000,421122000000
421123000000,罗田县,罗田,421100000000,4,421123000000,421123000000
421124000000,英山县,英山,421100000000,4,421124000000,421124000000
421125000000,浠水县,浠水,421100000000,4,421125000000,421125000000
421126000000,蕲春县,蕲春,421100000000,4,421126000000,421126000000
421127000000,黄梅县,黄梅,421100000000,4,421127000000,421127000000
421171000000,龙感湖管理区,龙感湖,421100000000,4,421171000000,421171000000
421181000000,麻城市,麻城,421100000000,4,421181000000,421181000000
421182000000,武穴市,武穴,421100000000,4,421182000000,421182000000
421201000000,市辖区,市辖区,421200000000,4,421201000000,421201000000
421202000000,咸安区,咸安,421200000000,4,421202000000,421202000000
421221000000,嘉鱼县,嘉鱼,421200000000,4,421221000000,421221000000
421222000000,通城县,通城,421200000000,4,421222000000,421222000000
421223000000,崇阳县,崇阳,421200000000,4,421223000000,421223000000
421224000000,通山县,通山,421200000000,4,421224000000,421224000000
421281000000,赤壁市,赤壁,421200000000,4,421281000000,421281000000
421301000000,市辖区,市辖区,421300000000,4,421301000000,421301000000
421303000000,曾都区,曾都,421300000000,4,421303000000,421303000000
421321000000,随县,随县,421300000000,4,421321000000,421321000000
421381000000,广水市,广水,421300000000,4,421381000000,421381000000
422801000000,恩施市,恩施,422800000000,4,422801000000,422801000000
422802000000,利川市,利川,422800000000,4,422802000000,422802000000
422822000000,建始县,建始,422800000000,4,422822000000,422822000000
422823000000,巴东县,巴东,422800000000,4,422823000000,422823000000
422825000000,宣恩县,宣恩,422800000000,4,422825000000,422825000000
422826000000,咸丰县,咸丰,422800000000,4,422826000000,422826000000
422827000000,来凤县,来凤,422800000000,4,422827000000,422827000000
422828000000,鹤峰县,鹤峰,422800000000,4,422828000000,422828000000
429004000000,仙桃市,仙桃,429000000000,4,429004000000,429004000000
429005000000,潜江市,潜江,429000000000,4,429005000000,429005000000
429006000000,天门市,天门,429000000000,4,429006000000,429006000000
429021000000,神农架林区,神农架,429000000000,4,429021000000,429021000000
430101000000,市辖区,市辖区,430100000000,4,430101000000,430101000000
430102000000,芙蓉区,芙蓉,430100000000,4,430102000000,430102000000
430103000000,天心区,天心,430100000000,4,430103000000,430103000000
430104000000,岳麓区,岳麓,430100000000,4,430104000000,430104000000
430105000000,开福区,开福,430100000000,4,430105000000,430105000000
430111000000,雨花区,雨花,430100000000,4,430111000000,430111000000
430112000000,望城区,望城,430100000000,4,430112000000,430112000000
430121000000,长沙县,长沙,430100000000,4,430121000000,430121000000
430181000000,浏阳市,浏阳,430100000000,4,430181000000,430181000000
430182000000,宁乡市,宁乡,430100000000,4,430182000000,430182000000
430201000000,市辖区,市辖区,430200000000,4,430201000000,430201000000
430202000000,荷塘区,荷塘,430200000000,4,430202000000,430202000000
430203000000,芦淞区,芦淞,430200000000,4,430203000000,430203000000
430204000000,石峰区,石峰,430200000000,4,430204000000,430204000000
430211000000,天元区,天元,430200000000,4,430211000000,430211000000
430212000000,渌口区,渌口,430200000000,4,430212000000,430212000000
430223000000,攸县,攸县,430200000000,4,430223000000,430223000000
430224000000,茶陵县,茶陵,430200000000,4,430224000000,430224000000
430225000000,炎陵县,炎陵,430200000000,4,430225000000,430225000000
430281000000,醴陵市,醴陵,430200000000,4,430281000000,430281000000
430301000000,市辖区,市辖区,430300000000,4,430301000000,430301000000
430302000000,雨湖区,雨湖,430300000000,4,430302000000,430302000000
430304000000,岳塘区,岳塘,430300000000,4,430304000000,430304000000
430321000000,湘潭县,湘潭,430300000000,4,430321000000,430321000000
430371000000,湖南湘潭高新技术产业园区,湘潭高新区,430300000000,4,430371000000,430371000000
430372000000,湘潭昭山示范区,湘潭昭山,430300000000,4,430372000000,430372000000
430373000000,湘潭九华示范区,湘潭九华,430300000000,4,430373000000,430373000000
430381000000,湘乡市,湘乡,430300000000,4,430381000000,430381000000
430382000000,韶山市,韶山,430300000000,4,430382000000,430382000000
430401000000,市辖区,市辖区,430400000000,4,430401000000,430401000000
430405000000,珠晖区,珠晖,430400000000,4,430405000000,430405000000
430406000000,雁峰区,雁峰,430400000000,4,430406000000,430406000000
430407000000,石鼓区,石鼓,430400000000,4,430407000000,430407000000
430408000000,蒸湘区,蒸湘,430400000000,4,430408000000,430408000000
430412000000,南岳区,南岳,430400000000,4,430412000000,430412000000
430421000000,衡阳县,衡阳,430400000000,4,430421000000,430421000000
430422000000,衡南县,衡南,430400000000,4,430422000000,430422000000
430423000000,衡山县,衡山,430400000000,4,430423000000,430423000000
430424000000,衡东县,衡东,430400000000,4,430424000000,430424000000
430426000000,祁东县,祁东,430400000000,4,430426000000,430426000000
430471000000,衡阳综合保税区,衡阳保税区,430400000000,4,430471000000,430471000000
430472000000,湖南衡阳高新技术产业园区,衡阳高新区,430400000000,4,430472000000,430472000000
430473000000,湖南衡阳松木经济开发区,衡阳松木经开区,430400000000,4,430473000000,430473000000
430481000000,耒阳市,耒阳,430400000000,4,430481000000,430481000000
430482000000,常宁市,常宁,430400000000,4,430482000000,430482000000
430501000000,市辖区,市辖区,430500000000,4,430501000000,430501000000
430502000000,双清区,双清,430500000000,4,430502000000,430502000000
430503000000,大祥区,大祥,430500000000,4,430503000000,430503000000
430511000000,北塔区,北塔,430500000000,4,430511000000,430511000000
430522000000,新邵县,新邵,430500000000,4,430522000000,430522000000
430523000000,邵阳县,邵阳,430500000000,4,430523000000,430523000000
430524000000,隆回县,隆回,430500000000,4,430524000000,430524000000
430525000000,洞口县,洞口,430500000000,4,430525000000,430525000000
430527000000,绥宁县,绥宁,430500000000,4,430527000000,430527000000
430528000000,新宁县,新宁,430500000000,4,430528000000,430528000000
430529000000,城步苗族自治县,城步,430500000000,4,430529000000,430529000000
430581000000,武冈市,武冈,430500000000,4,430581000000,430581000000
430582000000,邵东市,邵东,430500000000,4,430582000000,430582000000
430601000000,市辖区,市辖区,430600000000,4,430601000000,430601000000
430602000000,岳阳楼区,岳阳楼,430600000000,4,430602000000,430602000000
430603000000,云溪区,云溪,430600000000,4,430603000000,430603000000
430611000000,君山区,君山,430600000000,4,430611000000,430611000000
430621000000,岳阳县,岳阳,430600000000,4,430621000000,430621000000
430623000000,华容县,华容,430600000000,4,430623000000,430623000000
430624000000,湘阴县,湘阴,430600000000,4,430624000000,430624000000
430626000000,平江县,平江,430600000000,4,430626000000,430626000000
430671000000,岳阳市屈原管理区,屈原管理区,430600000000,4,430671000000,430671000000
430681000000,汨罗市,汨罗,430600000000,4,430681000000,430681000000
430682000000,临湘市,临湘,430600000000,4,430682000000,430682000000
430701000000,市辖区,市辖区,430700000000,4,430701000000,430701000000
430702000000,武陵区,武陵,430700000000,4,430702000000,430702000000
430703000000,鼎城区,鼎城,430700000000,4,430703000000,430703000000
430721000000,安乡县,安乡,430700000000,4,430721000000,430721000000
430722000000,汉寿县,汉寿,430700000000,4,430722000000,430722000000
430723000000,澧县,澧县,430700000000,4,430723000000,430723000000
430724000000,临澧县,临澧,430700000000,4,430724000000,430724000000
430725000000,桃源县,桃源,430700000000,4,430725000000,430725000000
430726000000,石门县,石门,430700000000,4,430726000000,430726000000
430771000000,常德市西洞庭管理区,西洞庭管理区,430700000000,4,430771000000,430771000000
430781000000,津市市,津市,430700000000,4,430781000000,430781000000
430801000000,市辖区,市辖区,430800000000,4,430801000000,430801000000
430802000000,永定区,永定,430800000000,4,430802000000,430802000000
430811000000,武陵源区,武陵源,430800000000,4,430811000000,430811000000
430821000000,慈利县,慈利,430800000000,4,430821000000,430821000000
430822000000,桑植县,桑植,430800000000,4,430822000000,430822000000
430901000000,市辖区,市辖区,430900000000,4,430901000000,430901000000
430902000000,资阳区,资阳,430900000000,4,430902000000,430902000000
430903000000,赫山区,赫山,430900000000,4,430903000000,430903000000
430921000000,南县,南县,430900000000,4,430921000000,430921000000
430922000000,桃江县,桃江,430900000000,4,430922000000,430922000000
430923000000,安化县,安化,430900000000,4,430923000000,430923000000
430971000000,益阳市大通湖管理区,大通湖管理区,430900000000,4,430971000000,430971000000
430972000000,湖南益阳高新技术产业园区,益阳高新区,430900000000,4,430972000000,430972000000
430981000000,沅江市,沅江,430900000000,4,430981000000,430981000000
431001000000,市辖区,市辖区,431000000000,4,431001000000,431001000000
431002000000,北湖区,北湖,431000000000,4,431002000000,431002000000
431003000000,苏仙区,苏仙,431000000000,4,431003000000,431003000000
431021000000,桂阳县,桂阳,431000000000,4,431021000000,431021000000
431022000000,宜章县,宜章,431000000000,4,431022000000,431022000000
431023000000,永兴县,永兴,431000000000,4,431023000000,431023000000
431024000000,嘉禾县,嘉禾,431000000000,4,431024000000,431024000000
431025000000,临武县,临武,431000000000,4,431025000000,431025000000
431026000000,汝城县,汝城,431000000000,4,431026000000,431026000000
431027000000,桂东县,桂东,431000000000,4,431027000000,431027000000
431028000000,安仁县,安仁,431000000000,4,431028000000,431028000000
431081000000,资兴市,资兴,431000000000,4,431081000000,431081000000
431101000000,市辖区,市辖区,431100000000,4,431101000000,431101000000
431102000000,零陵区,零陵,431100000000,4,431102000000,431102000000
431103000000,冷水滩区,冷水滩,431100000000,4,431103000000,431103000000
431122000000,东安县,东安,431100000000,4,431122000000,431122000000
431123000000,双牌县,双牌,431100000000,4,431123000000,431123000000
431124000000,道县,道县,431100000000,4,431124000000,431124000000
431125000000,江永县,江永,431100000000,4,431125000000,431125000000
431126000000,宁远县,宁远,431100000000,4,431126000000,431126000000
431127000000,蓝山县,蓝山,431100000000,4,431127000000,431127000000
431128000000,新田县,新田,431100000000,4,431128000000,431128000000
431129000000,江华瑶族自治县,江华,431100000000,4,431129000000,431129000000
431171000000,永州经济技术开发区,永州经开区,431100000000,4,431171000000,431171000000
431173000000,永州市回龙圩管理区,回龙圩管理区,431100000000,4,431173000000,431173000000
431181000000,祁阳市,祁阳,431100000000,4,431181000000,431181000000
431201000000,市辖区,市辖区,431200000000,4,431201000000,431201000000
431202000000,鹤城区,鹤城,431200000000,4,431202000000,431202000000
431221000000,中方县,中方,431200000000,4,431221000000,431221000000
431222000000,沅陵县,沅陵,431200000000,4,431222000000,431222000000
431223000000,辰溪县,辰溪,431200000000,4,431223000000,431223000000
431224000000,溆浦县,溆浦,431200000000,4,431224000000,431224000000
431225000000,会同县,会同,431200000000,4,431225000000,431225000000
431226000000,麻阳苗族自治县,麻阳,431200000000,4,431226000000,431226000000
431227000000,新晃侗族自治县,新晃,431200000000,4,431227000000,431227000000
431228000000,芷江侗族自治县,芷江,431200000000,4,431228000000,431228000000
431229000000,靖州苗族侗族自治县,靖州,431200000000,4,431229000000,431229000000
431230000000,通道侗族自治县,通道,431200000000,4,431230000000,431230000000
431271000000,怀化市洪江管理区,洪江管理区,431200000000,4,431271000000,431271000000
431281000000,洪江市,洪江,431200000000,4,431281000000,431281000000
431301000000,市辖区,市辖区,431300000000,4,431301000000,431301000000
431302000000,娄星区,娄星,431300000000,4,431302000000,431302000000
431321000000,双峰县,双峰,431300000000,4,431321000000,431321000000
431322000000,新化县,新化,431300000000,4,431322000000,431322000000
431381000000,冷水江市,冷水江,431300000000,4,431381000000,431381000000
431382000000,涟源市,涟源,431300000000,4,431382000000,431382000000
433101000000,吉首市,吉首,433100000000,4,433101000000,433101000000
433122000000,泸溪县,泸溪,433100000000,4,433122000000,433122000000
433123000000,凤凰县,凤凰,433100000000,4,433123000000,433123000000
433124000000,花垣县,花垣,433100000000,4,433124000000,433124000000
433125000000,保靖县,保靖,433100000000,4,433125000000,433125000000
433126000000,古丈县,古丈,433100000000,4,433126000000,433126000000
433127000000,永顺县,永顺,433100000000,4,433127000000,433127000000
433130000000,龙山县,龙山,433100000000,4,433130000000,433130000000
440101000000,市辖区,市辖区,440100000000,4,440101000000,440101000000
440103000000,荔湾区,荔湾,440100000000,4,440103000000,440103000000
440104000000,越秀区,越秀,440100000000,4,440104000000,440104000000
440105000000,海珠区,海珠,440100000000,4,440105000000,440105000000
440106000000,天河区,天河,440100000000,4,440106000000,440106000000
440111000000,白云区,白云,440100000000,4,440111000000,440111000000
440112000000,黄埔区,黄埔,440100000000,4,440112000000,440112000000
440113000000,番禺区,番禺,440100000000,4,440113000000,440113000000
440114000000,花都区,花都,440100000000,4,440114000000,440114000000
440115000000,南沙区,南沙,440100000000,4,440115000000,440115000000
440117000000,从化区,从化,440100000000,4,440117000000,440117000000
440118000000,增城区,增城,440100000000,4,440118000000,440118000000
440201000000,市辖区,市辖区,440200000000,4,440201000000,440201000000
440203000000,武江区,武江,440200000000,4,440203000000,440203000000
440204000000,浈江区,浈江,440200000000,4,440204000000,440204000000
440205000000,曲江区,曲江,440200000000,4,440205000000,440205000000
440222000000,始兴县,始兴,440200000000,4,440222000000,440222000000
440224000000,仁化县,仁化,440200000000,4,440224000000,440224000000
440229000000,翁源县,翁源,440200000000,4,440229000000,440229000000
440232000000,乳源瑶族自治县,乳源,440200000000,4,440232000000,440232000000
440233000000,新丰县,新丰,440200000000,4,440233000000,440233000000
440281000000,乐昌市,乐昌,440200000000,4,440281000000,440281000000
440282000000,南雄市,南雄,440200000000,4,440282000000,440282000000
440301000000,市辖区,市辖区,440300000000,4,440301000000,440301000000
440303000000,罗湖区,罗湖,440300000000,4,440303000000,440303000000
440304000000,福田区,福田,440300000000,4,440304000000,440304000000
440305000000,南山区,南山,440300000000,4,440305000000,440305000000
440306000000,宝安区,宝安,440300000000,4,440306000000,440306000000
440307000000,龙岗区,龙岗,440300000000,4,440307000000,440307000000
440308000000,盐田区,盐田,440300000000,4,440308000000,440308000000
440309000000,龙华区,龙华,440300000000,4,440309000000,440309000000
440310000000,坪山区,坪山,440300000000,4,440310000000,440310000000
440311000000,光明区,光明,440300000000,4,440311000000,440311000000
440401000000,市辖区,市辖区,440400000000,4,440401000000,440401000000
440402000000,香洲区,香洲,440400000000,4,440402000000,440402000000
440403000000,斗门区,斗门,440400000000,4,440403000000,440403000000
440404000000,金湾区,金湾,440400000000,4,440404000000,440404000000
440501000000,市辖区,市辖区,440500000000,4,440501000000,440501000000
440507000000,龙湖区,龙湖,440500000000,4,440507000000,440507000000
440511000000,金平区,金平,440500000000,4,440511000000,440511000000
440512000000,濠江区,濠江,440500000000,4,440512000000,440512000000
440513000000,潮阳区,潮阳,440500000000,4,440513000000,440513000000
440514000000,潮南区,潮南,440500000000,4,440514000000,440514000000
440515000000,澄海区,澄海,440500000000,4,440515000000,440515000000
440523000000,南澳县,南澳,440500000000,4,440523000000,440523000000
440601000000,市辖区,市辖区,440600000000,4,440601000000,440601000000
440604000000,禅城区,禅城,440600000000,4,440604000000,440604000000
440605000000,南海区,南海,440600000000,4,440605000000,440605000000
440606000000,顺德区,顺德,440600000000,4,440606000000,440606000000
440607000000,三水区,三水,440600000000,4,440607000000,440607000000
440608000000,高明区,高明,440600000000,4,440608000000,440608000000
440701000000,市辖区,市辖区,440700000000,4,440701000000,440701000000
440703000000,蓬江区,蓬江,440700000000,4,440703000000,440703000000
440704000000,江海区,江海,440700000000,4,440704000000,440704000000
440705000000,新会区,新会,440700000000,4,440705000000,440705000000
440781000000,台山市,台山,440700000000,4,440781000000,440781000000
440783000000,开平市,开平,440700000000,4,440783000000,440783000000
440784000000,鹤山市,鹤山,440700000000,4,440784000000,440784000000
440785000000,恩平市,恩平,440700000000,4,440785000000,440785000000
440801000000,市辖区,市辖区,440800000000,4,440801000000,440801000000
440802000000,赤坎区,赤坎,440800000000,4,440802000000,440802000000
440803000000,霞山区,霞山,440800000000,4,440803000000,440803000000
440804000000,坡头区,坡头,440800000000,4,440804000000,440804000000
440811000000,麻章区,麻章,440800000000,4,440811000000,440811000000
440823000000,遂溪县,遂溪,440800000000,4,440823000000,440823000000
440825000000,徐闻县,徐闻,440800000000,4,440825000000,440825000000
440881000000,廉江市,廉江,440800000000,4,440881000000,440881000000
440882000000,雷州市,雷州,440800000000,4,440882000000,440882000000
440883000000,吴川市,吴川,440800000000,4,440883000000,440883000000
440901000000,市辖区,市辖区,440900000000,4,440901000000,440901000000
440902000000,茂南区,茂南,440900000000,4,440902000000,440902000000
440904000000,电白区,电白,440900000000,4,440904000000,440904000000
440981000000,高州市,高州,440900000000,4,440981000000,440981000000
440982000000,化州市,化州,440900000000,4,440982000000,440982000000
440983000000,信宜市,信宜,440900000000,4,440983000000,440983000000
441201000000,市辖区,市辖区,441200000000,4,441201000000,441201000000
441202000000,端州区,端州,441200000000,4,441202000000,441202000000
441203000000,鼎湖区,鼎湖,441200000000,4,441203000000,441203000000
441204000000,高要区,高要,441200000000,4,441204000000,441204000000
441223000000,广宁县,广宁,441200000000,4,441223000000,441223000000
441224000000,怀集县,怀集,441200000000,4,441224000000,441224000000
441225000000,封开县,封开,441200000000,4,441225000000,441225000000
441226000000,德庆县,德庆,441200000000,4,441226000000,441226000000
441284000000,四会市,四会,441200000000,4,441284000000,441284000000
441301000000,市辖区,市辖区,441300000000,4,441301000000,441301000000
441302000000,惠城区,惠城,441300000000,4,441302000000,441302000000
441303000000,惠阳区,惠阳,441300000000,4,441303000000,441303000000
441322000000,博罗县,博罗,441300000000,4,441322000000,441322000000
441323000000,惠东县,惠东,441300000000,4,441323000000,441323000000
441324000000,龙门县,龙门,441300000000,4,441324000000,441324000000
441401000000,市辖区,市辖区,441400000000,4,441401000000,441401000000
441402000000,梅江区,梅江,441400000000,4,441402000000,441402000000
441403000000,梅县区,梅县,441400000000,4,441403000000,441403000000
441422000000,大埔县,大埔,441400000000,4,441422000000,441422000000
441423000000,丰顺县,丰顺,441400000000,4,441423000000,441423000000
441424000000,五华县,五华,441400000000,4,441424000000,441424000000
441426000000,平远县,平远,441400000000,4,441426000000,441426000000
441427000000,蕉岭县,蕉岭,441400000000,4,441427000000,441427000000
441481000000,兴宁市,兴宁,441400000000,4,441481000000,441481000000
441501000000,市辖区,市辖区,441500000000,4,441501000000,441501000000
441502000000,城区,城区,441500000000,4,441502000000,441502000000
441521000000,海丰县,海丰,441500000000,4,441521000000,441521000000
441523000000,陆河县,陆河,441500000000,4,441523000000,441523000000
441581000000,陆丰市,陆丰,441500000000,4,441581000000,441581000000
441601000000,市辖区,市辖区,441600000000,4,441601000000,441601000000
441602000000,源城区,源城,441600000000,4,441602000000,441602000000
441621000000,紫金县,紫金,441600000000,4,441621000000,441621000000
441622000000,龙川县,龙川,441600000000,4,441622000000,441622000000
441623000000,连平县,连平,441600000000,4,441623000000,441623000000
441624000000,和平县,和平,441600000000,4,441624000000,441624000000
441625000000,东源县,东源,441600000000,4,441625000000,441625000000
441701000000,市辖区,市辖区,441700000000,4,441701000000,441701000000
441702000000,江城区,江城,441700000000,4,441702000000,441702000000
441704000000,阳东区,阳东,441700000000,4,441704000000,441704000000
441721000000,阳西县,阳西,441700000000,4,441721000000,441721000000
441781000000,阳春市,阳春,441700000000,4,441781000000,441781000000
441801000000,市辖区,市辖区,441800000000,4,441801000000,441801000000
441802000000,清城区,清城,441800000000,4,441802000000,441802000000
441803000000,清新区,清新,441800000000,4,441803000000,441803000000
441821000000,佛冈县,佛冈,441800000000,4,441821000000,441821000000
441823000000,阳山县,阳山,441800000000,4,441823000000,441823000000
441825000000,连山壮族瑶族自治县,连山,441800000000,4,441825000000,441825000000
441826000000,连南瑶族自治县,连南,441800000000,4,441826000000,441826000000
441881000000,英德市,英德,441800000000,4,441881000000,441881000000
441882000000,连州市,连州,441800000000,4,441882000000,441882000000
441900003000,东城街道,东城,441900000000,4,441900003000,441900003000
441900004000,南城街道,南城,441900000000,4,441900004000,441900004000
441900005000,万江街道,万江,441900000000,4,441900005000,441900005000
441900006000,莞城街道,莞城,441900000000,4,441900006000,441900006000
441900101000,石碣镇,石碣,441900000000,4,441900101000,441900101000
441900102000,石龙镇,石龙,441900000000,4,441900102000,441900102000
441900103000,茶山镇,茶山,441900000000,4,441900103000,441900103000
441900104000,石排镇,石排,441900000000,4,441900104000,441900104000
441900105000,企石镇,企石,441900000000,4,441900105000,441900105000
441900106000,横沥镇,横沥,441900000000,4,441900106000,441900106000
441900107000,桥头镇,桥头,441900000000,4,441900107000,441900107000
